国家（中文）,国家（英文）,公司名称,公司链接
伊拉克,Iraq,OFSC - Oil Fields Supply Center,https://www.lusha.com/business/ba05d659cb39fe12/
伊拉克,Iraq,OKAN GROUP HOLDING,https://www.lusha.com/business/fbe595502c74f22d/
伊拉克,Iraq,OPTIMUM PETROLEUM GROUP,https://www.lusha.com/business/eb0c837671d5ba30/
伊拉克,Iraq,Oil Exploration Company,https://www.lusha.com/business/8812feac475a5e2f/
伊拉克,Iraq,Oil Exploration Company,https://www.lusha.com/business/ed4ad993f1b0faea/
伊拉克,Iraq,PBC Engineering,https://www.lusha.com/business/6585a11524c7dd10/
伊拉克,Iraq,Pars Kayhan,https://www.lusha.com/business/001fdbe172f00dcd/
伊拉克,Iraq,PetroAlliance,https://www.lusha.com/business/a2d608ee590602ec/
伊拉克,Iraq,PetroChina International Iraq FZE Iraq Branch,https://www.lusha.com/business/05658332594e24ee/
伊拉克,Iraq,PetroWeld Oilfield Services,https://www.lusha.com/business/e32c7bbbd76be3b2/
伊拉克,Iraq,Petroscope,https://www.lusha.com/business/0f86f5617c5ed0cd/
伊拉克,Iraq,QAS (Qamar Al Sanaeh),https://www.lusha.com/business/07a6156ac0fa8336/
伊拉克,Iraq,Renwa Group,https://www.lusha.com/business/9eddb58ec6748be6/
伊拉克,Iraq,Ronahi Company,https://www.lusha.com/business/89dac15dca3456d8/
伊拉克,Iraq,SCOPE Petroleum Services,https://www.lusha.com/business/f5ffea9f3a2928f1/
伊拉克,Iraq,SOUTH REFINERIES COMPANY,https://www.lusha.com/business/82d0cbd2ae71de07/
伊拉克,Iraq,SPE Erbil Section,https://www.lusha.com/business/6f9268b4e7d06cb5/
伊拉克,Iraq,Saff-Rosemond Co. Ltd.,https://www.lusha.com/business/eca3a9e88e186145/
伊拉克,Iraq,Sahara Middle East Petroleum Services,https://www.lusha.com/business/fb6c9cb7990079c6/
伊拉克,Iraq,Saya Energy,https://www.lusha.com/business/9d2cf46794018956/
伊拉克,Iraq,Sippar Oil Services Ltd,https://www.lusha.com/business/96911ca09a539e04/
伊拉克,Iraq,Sonangol Iraq,https://www.lusha.com/business/3a7377c84df1fa45/
伊拉克,Iraq,State Company For Gas Filling & Services (S.C.G.F.S),https://www.lusha.com/business/ad163848edf18727/
伊拉克,Iraq,Taha & Partners Group,https://www.lusha.com/business/ee1cc2a233205241/
伊拉克,Iraq,Talaytech,https://www.lusha.com/business/9512f23f575ff802/
伊拉克,Iraq,Tekkon Petrochemical Services Co. Ltd.,https://www.lusha.com/business/8a7557b1e47fda7e/
伊拉克,Iraq,URS Inspection Egypt,https://www.lusha.com/business/a9f379285e026e3e/
伊拉克,Iraq,WTE - WAJDI GROUP,https://www.lusha.com/business/8287f31c49697cb7/
伊拉克,Iraq,Wataniya Bitumen & Oil Refinery,https://www.lusha.com/business/c80b87c86d0803fa/
伊拉克,Iraq,Wataniya Group,https://www.lusha.com/business/5ce4c53863c5f3b6/
伊拉克,Iraq,liftek Iraq Basra (شركة تقنيات الرفع),https://www.lusha.com/business/0d090496b3385702/
以色列,Israel,4IR Solutions,https://www.lusha.com/business/e01d255299bae6c6/
以色列,Israel,BAZAN Group Oil Refineries Ltd,https://www.lusha.com/business/df37ebaeddc48d1b/
以色列,Israel,DDL Consulting & PM Ltd.,https://www.lusha.com/business/316c893e5eb5a1cf/
以色列,Israel,Delek,https://www.lusha.com/business/6a4b43028f20a6d8/
以色列,Israel,Delek Group,https://www.lusha.com/business/d5e1d62c0311b731/
以色列,Israel,EAPC,https://www.lusha.com/business/617955e52a952557/
以色列,Israel,GII - Geophysical Institute of Israel,https://www.lusha.com/business/c9352da063ce971e/
以色列,Israel,Geomage,https://www.lusha.com/business/4d5896643f0d2b66/
以色列,Israel,HARBO Technologies Ltd,https://www.lusha.com/business/95dacec6b7c3b727/
以色列,Israel,Mifram Agencies Ltd,https://www.lusha.com/business/1fef3fbf48a8538b/
以色列,Israel,Modiin Energy,https://www.lusha.com/business/e0c7d56a67704457/
以色列,Israel,Navitas Petroleum,https://www.lusha.com/business/17b768c3baff1717/
以色列,Israel,NewMed Energy,https://www.lusha.com/business/cc32970095bd743f/
以色列,Israel,Orpak Systems,https://www.lusha.com/business/af1611f1e7fa2fc2/
以色列,Israel,Paz Oil Company,https://www.lusha.com/business/a1066e30fb85ec52/
以色列,Israel,Pexgol,https://www.lusha.com/business/944ed4fa57388a0b/
以色列,Israel,Roseman Engineering,https://www.lusha.com/business/b8db0f56413d05a1/
以色列,Israel,Sonol - סונול,https://www.lusha.com/business/05ea5bd016df8720/
约旦,Jordan,"ARMADA Group Oil, Chemicals and Power",https://www.lusha.com/business/7bc013b35939cb6d/
约旦,Jordan,Arab Mine Action Consultancy Company (AMACC),https://www.lusha.com/business/8128211b533953e2/
约旦,Jordan,Attarat Power Company,https://www.lusha.com/business/f05f705701975292/
约旦,Jordan,Babel Company for Energy Equipment and Trading Agencies,https://www.lusha.com/business/f8af772b96342e20/
约旦,Jordan,Edgo,https://www.lusha.com/business/3b6ea81f35be77ac/
约旦,Jordan,Faraz oil,https://www.lusha.com/business/78025d6203506037/
约旦,Jordan,GasNas,https://www.lusha.com/business/1c9e9f1b09523265/
约旦,Jordan,IRBID DISTRICT ELECTRICITY CO.LTD.,https://www.lusha.com/business/90dd31679568d2b1/
约旦,Jordan,Jordan Modern Oil & Fuel Services Company,https://www.lusha.com/business/c594070634fe1816/
约旦,Jordan,Jordan Oil Shale Company B.V (JOSCO),https://www.lusha.com/business/31d7bef6d3b872a5/
约旦,Jordan,Jordan Oil Terminals Company (JOTC),https://www.lusha.com/business/11800eb6854d27fe/
约旦,Jordan,Jordan Petroleum Refinery Company Ltd.,https://www.lusha.com/business/e13376e8832b28b2/
约旦,Jordan,Jordanian Egyptian FAJR for Natural Gas Transmission and Supply Co. Ltd.,https://www.lusha.com/business/50024a639fd03ef1/
约旦,Jordan,Jurmat Group,https://www.lusha.com/business/88a5db6e737e47d7/
约旦,Jordan,Karak International Oil PSC,https://www.lusha.com/business/0e08cf14a539281a/
约旦,Jordan,Levant For Engineering Solutions LTD.,https://www.lusha.com/business/0b7b86101af6379b/
约旦,Jordan,"Leviathan Natural Resources, LLC",https://www.lusha.com/business/f581b38208d7408d/
约旦,Jordan,Lina,https://www.lusha.com/business/7df0b5feb4e5466e/
约旦,Jordan,Manaseer Group,https://www.lusha.com/business/56e3a1f08e4f0459/
约旦,Jordan,Power Engineering World Group,https://www.lusha.com/business/28e81602127e82c3/
约旦,Jordan,Site Group for Services & Well Drilling Co. Ltd.,https://www.lusha.com/business/077c7d7b8a27254e/
约旦,Jordan,Transocean Trading and oilfield supplies,https://www.lusha.com/business/475a6e7d50ce7838/
约旦,Jordan,United International Hydro Engineering,https://www.lusha.com/business/141abaad85e8a076/
约旦,Jordan,شركة السمرا لتوليد الكهرباء - Samra Electric Power Co.,https://www.lusha.com/business/03102420b01a4a2d/
科威特,Kuwait,AAK Kuwait,https://www.lusha.com/business/0c881da45001f318/
科威特,Kuwait,ACME International General Trading & Contracting Co. W.L.L.,https://www.lusha.com/business/2bcc1b064544e9dd/
科威特,Kuwait,ALMEN,https://www.lusha.com/business/d22a4c927d8e57d2/
科威特,Kuwait,ARABI ENERTECH COMPANY KSC,https://www.lusha.com/business/396597c858ad43ff/
科威特,Kuwait,ATME Group,https://www.lusha.com/business/4f017519e91f6d01/
科威特,Kuwait,Abar Solutions Petroleum Consultancy,https://www.lusha.com/business/341eaf60e1b134fb/
科威特,Kuwait,Abraaj Energy Group,https://www.lusha.com/business/7b2b8894917d2576/
科威特,Kuwait,Abraaj Services,https://www.lusha.com/business/6e7a106c6bdefbb5/
科威特,Kuwait,Abraaj Ultra,https://www.lusha.com/business/dcb95ae5400cd933/
科威特,Kuwait,Al Barakat Golden Drilling Equipment & Maintenance Co.,https://www.lusha.com/business/0691728ae9530d1b/
科威特,Kuwait,Al Hajri Gulf,https://www.lusha.com/business/45cdfed7780bafa1/
科威特,Kuwait,Al Hamaad Sons General Trading & Contracting Co. W.L.L,https://www.lusha.com/business/8300ac825fd13d39/
科威特,Kuwait,Al Sabah General Electric Co. Ltd.,https://www.lusha.com/business/8b157d666d27d2ac/
科威特,Kuwait,Al Yasmine Al Dawlia General Trading & Contracting Co. WLL,https://www.lusha.com/business/29b76c5c72073bbb/
科威特,Kuwait,Al-Dorra Petroleum Services Co.,https://www.lusha.com/business/bbefd83ce6711076/
科威特,Kuwait,Al-Rashed Group Holding Co. KSCC,https://www.lusha.com/business/943b935a84583a7d/
科威特,Kuwait,Almagwa Engineering and Contracting Company,https://www.lusha.com/business/e4c4f0bd175500e8/
科威特,Kuwait,BTEKB Global,https://www.lusha.com/business/5b45ca60b5bba0cf/
科威特,Kuwait,Bait Al Aseel for General Trading & Contracting Group,https://www.lusha.com/business/db7bb44ead5a2922/
科威特,Kuwait,Bright Gulf,https://www.lusha.com/business/dae126c8f7bdd3bf/
科威特,Kuwait,Burgan One General Trade and Contracting,https://www.lusha.com/business/b27e3bf4200889c8/
科威特,Kuwait,CANAR Trading & Contracting Co. W.L.L,https://www.lusha.com/business/8171d3517658ccc7/
科威特,Kuwait,CK DRILLING CO.,https://www.lusha.com/business/ffa63031954c886c/
科威特,Kuwait,DAM Oil & Gas,https://www.lusha.com/business/703e4f80c439b227/
科威特,Kuwait,DCC Kuwait,https://www.lusha.com/business/99fabf0c7985d760/
科威特,Kuwait,EPSCO Global General Contracting for Buildings,https://www.lusha.com/business/d745af00017c8528/
科威特,Kuwait,ESME - Energy Services Middle East W.L.L,https://www.lusha.com/business/5a9c4f7f0b17f64b/
科威特,Kuwait,Eastern United Petroleum Services,https://www.lusha.com/business/4a4507ee224d6c1e/
科威特,Kuwait,Enext Global,https://www.lusha.com/business/f22594a95fd8cc2d/
科威特,Kuwait,Engineering Refineries Gen. Trd. & Cont. Co. Co. WLL,https://www.lusha.com/business/832de1a2dc169e70/
科威特,Kuwait,Fawares Petroleum Services Co.,https://www.lusha.com/business/9b2393c4e468a79d/
科威特,Kuwait,First Equilease For Equipment and Transportation-KCSC,https://www.lusha.com/business/503cce1d88f41b15/
科威特,Kuwait,Flare Petroleum Services,https://www.lusha.com/business/2a3723499132eb87/
科威特,Kuwait,Future Energy,https://www.lusha.com/business/c2a0b5432cc2a8c3/
科威特,Kuwait,GASCO,https://www.lusha.com/business/fb21ce3ee5178758/
科威特,Kuwait,"GDMC Gulf Drilling and Maintenance Co. , Oilfield services",https://www.lusha.com/business/fe62cf68ca8f79bf/
科威特,Kuwait,Gas & Oil Fields Services Company GOFSCO,https://www.lusha.com/business/5b11700d6b68d5ef/
科威特,Kuwait,Global International General Trading & Contracting Co. W.L.L,https://www.lusha.com/business/832ac16d8809b4dc/
科威特,Kuwait,Global Oil Center,https://www.lusha.com/business/1be6a34e81ee448d/
科威特,Kuwait,Global Vision General Trading Company W.L.L,https://www.lusha.com/business/7c85acd67507d37e/
科威特,Kuwait,Hamad Sulaiman Al Ghanim Contracting Company,https://www.lusha.com/business/913f1205c6b836f1/
科威特,Kuwait,Houston Energy Services Co. W.L.L.,https://www.lusha.com/business/1cede6ce8fe0b8cd/
科威特,Kuwait,IMCO Engineering & Construction Co . W.L.L.,https://www.lusha.com/business/ec9fd26273e86b00/
科威特,Kuwait,IMEX International Kuwait,https://www.lusha.com/business/449f88b96ffb69b6/
科威特,Kuwait,Independent Petroleum Group Of Kuwait Limited (IPG),https://www.lusha.com/business/e146e39dc8ddc1c7/
科威特,Kuwait,"Integral Service Company, Kuwait",https://www.lusha.com/business/e2ba86ef7e2c99d6/
科威特,Kuwait,International Marine Construction Co. (IMCC),https://www.lusha.com/business/4ad6cc9ce71bee11/
科威特,Kuwait,Joint Scientific Group,https://www.lusha.com/business/be98c81ad540e98e/
科威特,Kuwait,KNPC,https://www.lusha.com/business/3da85092980a7d09/
科威特,Kuwait,KOCC,https://www.lusha.com/business/c0500da5f6d35cbc/
科威特,Kuwait,KUWAIT DRILLING CO. K.S.C.C.,https://www.lusha.com/business/016e522399bf9e7c/
科威特,Kuwait,KUWAIT LUBE OIL CO.,https://www.lusha.com/business/3dac32a9ba8d3d27/
科威特,Kuwait,KUWAIT NATIONAL LUBE OIL MANUFACTURING COMPANY,https://www.lusha.com/business/01b28c49762e0aad/
科威特,Kuwait,Khalid Y. Al Fulaij & Partners Co. (KYF),https://www.lusha.com/business/371c2a23ab9a0245/
科威特,Kuwait,Kharez - Member of the The Al-Kharafi Group of Companies,https://www.lusha.com/business/18be2bd8e3c3b608/
科威特,Kuwait,Khuff General Trading & Contracting Co.,https://www.lusha.com/business/95be86292cc54914/
科威特,Kuwait,Kuwait Catalyst Company,https://www.lusha.com/business/d5946697b0535566/
科威特,Kuwait,Kuwait Dana Lubes Company,https://www.lusha.com/business/1a14fa83a3dfd63e/
科威特,Kuwait,Kuwait Energy,https://www.lusha.com/business/d41919705468edae/
科威特,Kuwait,Kuwait Oil Company,https://www.lusha.com/business/3db86db4e8d230f0/
科威特,Kuwait,Kuwait Oilfield Maintenance Center Company,https://www.lusha.com/business/3a1fb96533b43698/
科威特,Kuwait,Kuwait Petroleum Corporation,https://www.lusha.com/business/efb578bab07f66b8/
科威特,Kuwait,Mahatta Trading Company W.L.L,https://www.lusha.com/business/3609d2d60d798be3/
科威特,Kuwait,Middle East Oilfield Services WLL (MEOFS),https://www.lusha.com/business/2fc4548d73fe1251/
科威特,Kuwait,"National Petroleum Services Co, Kuwait",https://www.lusha.com/business/984900c281c1d45e/
科威特,Kuwait,Omnia Dar,https://www.lusha.com/business/d184f665351b69bf/
科威特,Kuwait,Open Tower Company General Trading & Contracting,https://www.lusha.com/business/7c8352b76fb1b9df/
科威特,Kuwait,Oula Fuel Marketing Company,https://www.lusha.com/business/2cafdc0e6018f3f6/
科威特,Kuwait,PETROVAL PETROLEUM SERVICES,https://www.lusha.com/business/1ac6b02e9d3dcd53/
科威特,Kuwait,Peak National GTC Co.,https://www.lusha.com/business/c83a7e0b040a8bbf/
科威特,Kuwait,Petroleum Dynamics Oil and Gas,https://www.lusha.com/business/898007f400e18b3c/
科威特,Kuwait,Petroleum Services Co. Kuwait,https://www.lusha.com/business/8161462537a8f67f/
科威特,Kuwait,PetrolinkHolding,https://www.lusha.com/business/c24dd57de1f77f7d/
科威特,Kuwait,Promax Kuwait General Trading & Contracting Co. W.l.l.,https://www.lusha.com/business/5fc06e28018e5f80/
科威特,Kuwait,Q8 Corporate,https://www.lusha.com/business/12e0a82cc0a802b6/
科威特,Kuwait,Qurain Petrochemical Industries Co.,https://www.lusha.com/business/926b8ceb6f22e11d/
科威特,Kuwait,R&E Petroleum and Facilities Management Co.,https://www.lusha.com/business/ebdb7625e69573db/
科威特,Kuwait,Raja Company W.L.L.,https://www.lusha.com/business/bad39a56534c08a1/
科威特,Kuwait,STEEL MARK MIDDLE EAST GEN. TRAD. CO. W.L.L.,https://www.lusha.com/business/f38e548434a45516/
科威特,Kuwait,Sahara Petroleum International,https://www.lusha.com/business/715a02025daf4264/
科威特,Kuwait,Senergy Holding Company K.P.S.C.,https://www.lusha.com/business/c861e0a1229be26a/
科威特,Kuwait,Specialist Oilfield Services K.S.C (SOS),https://www.lusha.com/business/61c3a8ed2f3b4375/
科威特,Kuwait,Spetco International Petroleum Co.,https://www.lusha.com/business/cb00eeefab3e20ae/
科威特,Kuwait,TARGET NDT COMPANY,https://www.lusha.com/business/1aa3cc587787dad7/
科威特,Kuwait,The Energy House Holding Company (Formerly AREF Energy),https://www.lusha.com/business/8c859a8d7b3514e5/
科威特,Kuwait,The Green Flame Gas Co.,https://www.lusha.com/business/0de73ffe6a92de3f/
科威特,Kuwait,The Heston Group,https://www.lusha.com/business/bce33b9ae187f9db/
科威特,Kuwait,The Interiors Collaborative,https://www.lusha.com/business/7039adf27195c3c2/
科威特,Kuwait,The United Trading & Contracting Co. (UTCC),https://www.lusha.com/business/0950f2aba50a6562/
科威特,Kuwait,Thuwainy Trading Company,https://www.lusha.com/business/6c9d8e377361eeb1/
科威特,Kuwait,Triple e Holding Company,https://www.lusha.com/business/e9b42a5cbb4f193d/
科威特,Kuwait,Upstream Solutions,https://www.lusha.com/business/f2ba05693c37bd64/
科威特,Kuwait,Warba National Contracting Co. WLL,https://www.lusha.com/business/bf6d751eeb0f6e5c/
科威特,Kuwait,"YANSAB GROUP (Kuwait , Saudi Arabia , Oman)",https://www.lusha.com/business/2d5e1cffdfc76560/
科威特,Kuwait,kdf.com.kw,https://www.lusha.com/business/d895ced42a2926c5/
科威特,Kuwait,kipicofficialkw,https://www.lusha.com/business/682370d4a424bc99/
科威特,Kuwait,شركة البترول الوطنية الكويتية Kuwait National Petroleum Company,https://www.lusha.com/business/79e5a5ba26889d5c/
黎巴嫩,Lebanon,B One Group,https://www.lusha.com/business/7f509bc1b2321f94/
黎巴嫩,Lebanon,BEMCO INTERNATIONAL SAL,https://www.lusha.com/business/91ec9635233012f7/
黎巴嫩,Lebanon,Creatrix Control SARL,https://www.lusha.com/business/fc3b8cbf8b44e334/
黎巴嫩,Lebanon,EncoGroup,https://www.lusha.com/business/26f8f33939ded326/
黎巴嫩,Lebanon,"Flow-X, The Flow Experts",https://www.lusha.com/business/ddae11423f9f3824/
黎巴嫩,Lebanon,"Heavy Oil Distribution Company, HODICO SAL",https://www.lusha.com/business/3d7863b616ef3ef9/
黎巴嫩,Lebanon,Hydroponica-Lebanon,https://www.lusha.com/business/01bec9edc5294d22/
黎巴嫩,Lebanon,IPT Group,https://www.lusha.com/business/54134907c8b7c19f/
黎巴嫩,Lebanon,Lampion Oil & Gas Services,https://www.lusha.com/business/68e6724bc6a3b8eb/
黎巴嫩,Lebanon,Lebanon Oil and Gas Workshop,https://www.lusha.com/business/4cbedaa8370f6483/
黎巴嫩,Lebanon,Liquigas Liban sal,https://www.lusha.com/business/d04901b19bf6a34a/
黎巴嫩,Lebanon,Natgaz,https://www.lusha.com/business/0cc39a3f0e4f487b/
黎巴嫩,Lebanon,OJM PETROLEUM,https://www.lusha.com/business/008b292363f1d9d4/
黎巴嫩,Lebanon,OPES LEBANON,https://www.lusha.com/business/73018ad49903486f/
黎巴嫩,Lebanon,Primesouth Lebanon S.A.L,https://www.lusha.com/business/b98b035267a21f0b/
黎巴嫩,Lebanon,Sakr Power Generation,https://www.lusha.com/business/652b5142b1f77333/
黎巴嫩,Lebanon,T3 Services,https://www.lusha.com/business/9d38f1cebede02ce/
黎巴嫩,Lebanon,TETCO Group,https://www.lusha.com/business/aa9c6f9c13cf4769/
黎巴嫩,Lebanon,The Coral Oil Company Limited,https://www.lusha.com/business/39dabd53c7a73e92/
黎巴嫩,Lebanon,UCD-Offshore,https://www.lusha.com/business/123bea72bf17d64b/
黎巴嫩,Lebanon,Unigaz Group,https://www.lusha.com/business/1fc6ca549b4e6b04/
黎巴嫩,Lebanon,United Petroleum Co.,https://www.lusha.com/business/c2e3c9e061b79046/
黎巴嫩,Lebanon,Wardieh Holdings Inc sal,https://www.lusha.com/business/09799c82b59620c6/
黎巴嫩,Lebanon,Wardieh Holdings Incorporation,https://www.lusha.com/business/0197093c1c4ee5cb/
黎巴嫩,Lebanon,YellowTech,https://www.lusha.com/business/2df78e5eda64fcd3/
阿曼,Oman,AL SAJ CHEMICALS WLL DOHA,https://www.lusha.com/business/335732d06fadbc00/
阿曼,Oman,AL WEFAQ OIL AND GAS SERVICES LLC,https://www.lusha.com/business/bef3de669ac131de/
阿曼,Oman,ALDOSARI GLOBAL LLC,https://www.lusha.com/business/236ff95f68abc50f/
阿曼,Oman,ALGHALBI INTERNATIONAL ENGINEERING & CONTRACTING LLC,https://www.lusha.com/business/a30dd8b3cd594528/
